Feature,Target
2.0384442677034897,1.2208137669083048
0.5538689346108606,0.8280177406087739
-1.2814981429935741,-0.528426076044909
0.7176239238233745,0.7194093090873922
-0.033638471203464276,-0.15222999615940286
0.9188340120790731,1.4586894639480414
-0.15601609526833696,-0.25302814393478423
-0.8345660010696396,-0.6609708325204231
0.1087585425213761,-0.08647030019794145
0.750882395442802,1.4474426233173852
2.69633311172365,2.111939030960985
1.124511333349341,0.7495970621819181
-0.24108136043672937,-0.3162620115139435
-0.20870216556625493,-0.7984264093277136
-0.5615714999886677,-0.4960320302575452
0.3636968670928425,-0.11046313908138879
0.13763506222655253,-0.7856358913338142
1.609074729121559,1.3385462893683255
-1.00563945927529,-0.4426542929120818
-1.4768729298289272,-1.7879983200040679
-0.49824259500952944,0.08858492667697959
-0.03912111703704279,0.15490542921981962
0.45881394275732496,-0.3607930329681308
-1.4656174792644414,-1.3999311302817388
-0.034520149302893856,-0.4977627392744361
0.411256426097373,0.742148570684576
0.928930867534475,0.835844720228942
-0.4369070419436842,-0.3456525968830646
-0.46162986879986345,-0.4731369709536196
2.052977175985599,2.8159376133906533
-1.4902732099371816,-1.2590296797730918
-0.6040181547780697,-0.36805039444085463
0.929622615210873,1.38836950816055
-0.4551079930319475,0.16322428666460828
1.0812703351569821,0.2699916830243996
1.6839081125374435,2.08196865228408
-0.5265459222495802,-0.8203308468403745
-1.3779715512872839,-1.2767260838968848
-1.0227118265773387,-1.1314561132004617
0.20943428823670696,0.3647410643973503
0.029368492548751846,1.0278838943217858
1.1540875244833495,0.658235674456602
0.853587409863767,0.17739622202313876
1.6353056572999536,1.6173437913243693
0.23188858152627326,0.561523018471632
-1.2975150342459416,-1.10389940983669
0.26880767374629744,0.18659233074643355
-0.8398122296369116,-0.3919469854379515
0.22843254269152768,-0.6013356500094588
-0.9338622463854562,-0.8392589226684293
0.6059315115748598,-0.1586550233560207
-1.6870431732927547,-1.9015260077066198
0.2558834767263363,-0.1122681742639874
0.04940856218155256,-0.8168629666949523
-0.28905897921631524,0.5079589400763828
1.2744993736159589,1.6310100996130126
-0.5658897026836318,-0.2200099799717769
1.0943739695620163,0.5139499628677158
-1.4801755337605833,-1.7077126748356068
-0.7995084775976038,-1.0870639123126522
0.3627660812148188,0.5112987342527524
-1.2880520012849466,-1.0149137797670313
0.8390866699861806,0.4997112475296431
0.05790286651039414,0.30054971214361953
0.6281335860597708,0.8952120006221459
-0.6883514649232056,-0.6587349976711352
0.3044484850354703,0.8058384993691642
0.43305486326320053,0.5096999410113279
0.5541278956768575,0.6202606127646297
-0.28032751400245737,0.421910861251474
0.3594841917209722,0.4734773619601487
0.812741473100424,0.798356618778027
-0.9078394949952078,-1.4996594425733965
-0.7253146138277986,-0.6991436402440444
-0.22033271468684065,0.19599766633054239
-1.2441785761343154,-1.7747375138027406
-1.8134973031632111,-1.6084574882689258
0.3418443277996188,0.5771372915859694
0.38228538024787345,-0.38645440127734054
0.116617057742732,-0.756167674516175
0.966076635521478,0.9482091070855299
1.7444061883206423,1.65630839731031
0.24271697904428366,0.13463600679398338
0.4006083958337497,0.29091544736445574
1.7128790575852544,1.2789406578598987
-0.40905050289583494,0.08222415977107653
-0.10498128479133341,0.3157877488610604
0.3979031159109854,0.08993321854926689
0.006524570304135834,-0.8577765453502055
1.0296116928847971,1.2658131310860279
0.44845576897521017,0.19371975731520022
0.36860997073558693,0.7456424314682635
-2.016326838440727,-1.4555809586891104
-0.03626134589018551,0.3260134296363042
0.3212338453863465,-0.005889353917640598
0.8857729298049422,1.0842216906181412
0.9291006318501128,0.7094060680596591
2.086378012647176,1.2268147401489713
2.97299337738298,2.510883505892684
0.6758328590029692,-0.3825730989837531
-1.2707078420056805,-0.849252541729154
0.5634309439884463,0.4089786389612294
0.23038440702619248,0.005308622665893579
0.15120742862050726,0.34678480619728624
1.1822165752636564,0.2906198315801474
-1.1474043587535476,-1.9967025752447167
2.0749562572378983,1.8262573354835707
-0.3089257795184061,-0.08578393146586957
1.0467091998199254,0.31572325526247647
-0.49639198706980797,-0.42279905948556584
-1.109239733215269,-0.920143448072863
0.1633443365423349,0.11978908487964594
0.005324719745006088,-0.14985621550350417
-1.195492953892711,-1.5489352081170973
-1.5481770962936143,-1.6200947697872736
0.8956893055574966,1.0931489384922342
-0.2780701596697997,0.2541293863597818
0.4139121654737342,0.7333472294189642
0.4169594366221414,0.5185826408021496
-0.7312292764460027,-0.8705303087148746
0.5965911647158656,0.31909010285496797
-0.8679291082098631,-0.9014123632580143
-0.12977084837214758,-0.3642404153866881
-1.6258593404555928,-1.734856571515987
0.5787665144992828,0.8505966658570188
-0.6507656315848438,0.3916336703377592
0.9199015508723057,-0.1372071994398392
-0.19921461908680443,-0.4838682029296403
-0.9461379911449145,-0.40913649046439243
-1.1868534485240323,-0.4552192230110772
-0.20823509220078007,0.15012938143960902
1.6221198864466952,1.3917296548842006
1.291483560936586,1.059525012466176
-0.9353303396282002,-0.6166687402351705
-0.47207471516189936,-1.070889861769791
-0.7120717202831993,-0.549883244777329
-1.5320174423169048,-1.0652644591343015
-0.5422915216830846,-0.7419930321269075
0.2888323000815401,0.06318460506418946
-0.8199935857827053,-1.0054477858761321
-1.238898865948232,-1.3826710526388926
0.8702797098531234,0.8410371229021821
0.2744395230333598,0.8612467699005069
0.10658179092940472,0.5054408846586937
-2.0963212291972138,-1.0273132371321827
-2.022239541568196,-2.0084276680757713
-0.16323282773523567,0.6402605712626916
-0.08062824892106296,-0.48190473439641957
2.4025953341472195,2.9081937219031113
-0.6850104399987654,-1.2785793213369938
-0.2082174134640071,-0.5229319556791275
-1.0950457573291257,-0.23708464482162245
0.43331374815884627,0.35539918822257166
-0.514173451588189,-0.5799443618921987
-1.0467189673799615,-1.5294859075769975
1.7287180483337634,1.5334219596798289
-0.19672341503204566,-0.12018418409799353
-0.3028949942531578,0.267065647586945
0.1177313030944675,0.13348726504518746
-0.6028682109888419,0.08384749676909574
0.5534868777674808,-0.6553067551027562
-0.19264135870727556,0.06693985793676349
0.39287751722479436,0.46085035890194037
0.47898623938572343,0.4874914369713221
-0.9139309722399099,-1.7478884803862664
-0.7677242947424008,-1.5692983029018184
0.9346171983330321,1.4434088005055814
-0.37075605088400143,0.3353123713214226
0.14843593167263433,0.4951020090786861
0.14271080559007795,-0.2090998473385551
-0.27019483991393023,-0.2525422484107137
0.4284428720212631,0.35653283886888715
0.3250079182974806,-0.08584194554908127
-1.5872922802189136,-1.5312959660995922
-2.0662796795465335,-1.7445583613177031
0.4883868201364965,0.7290333245437578
-0.32513424256982515,0.332832254737394
-2.7770515366270665,-2.298863544646194
1.5043080379576126,1.892590075481475
1.4514398610537493,1.252299818488954
-0.8266873632480588,-1.032455158549384
0.31363425256659483,0.06748622856384362
-0.45211563685253436,-0.33343211645479254
0.0153521015683147,0.330459243238991
0.32374538852174395,0.796723503554186
-0.8597710258077451,-0.951433061075308
-1.0999912896673625,-0.8144217722599237
0.7025582854759406,1.3962884790145134
-0.4575976309788031,-0.4768889407516356
-1.8545476005089558,-1.1845055432108411
1.554437909144812,1.0360720136612869
0.7413364456114911,0.18141012495382916
-1.214535664179735,-1.3671507954718558
-0.8790889383047111,-1.3525535013881413
0.8914387876429928,1.5555754753735842
0.29399424624994164,0.6413981112522931
-1.3862946442881179,-0.8564758695502033
1.700067408823997,1.8860034144474682
-0.37832154381673055,-0.6889885679974573
1.0869438698841785,1.5710541758442
